Origin_Airport_ID,Destination_Airport_ID,Flights,Total_Passengers,Total_Revenue_USD,Avg_Load_Factor_Pct,Avg_Delay_Minutes,Route_ID,Origin_City,Destination_City,Route_Name
AP009,AP004,6,1124,303189.0,70.63151979818646,35.166666666666664,RT00235,Ahmedabad,Bengaluru,Ahmedabad → Bengaluru
AP009,AP005,11,2650,1016457.0,72.74886170340716,23.90909090909091,RT00236,Ahmedabad,Hyderabad,Ahmedabad → Hyderabad
AP009,AP006,3,556,174424.0,68.89690556357222,20.33333333333333,RT00237,Ahmedabad,Kolkata,Ahmedabad → Kolkata
AP009,AP007,8,1475,585197.0,78.20879120879121,24.375,RT00238,Ahmedabad,Kochi,Ahmedabad → Kochi
AP009,AP008,1,183,20496.0,61.0,11.0,RT00239,Ahmedabad,Pune,Ahmedabad → Pune
AP009,AP010,7,1479,703932.0,69.73112923112923,51.71428571428572,RT00240,Ahmedabad,Goa,Ahmedabad → Goa
AP009,AP011,4,762,365642.0,69.8546156046156,9.0,RT00241,Ahmedabad,Dubai,Ahmedabad → Dubai
AP009,AP012,9,1911,619480.0,77.74933780489336,26.11111111111111,RT00242,Ahmedabad,Singapore,Ahmedabad → Singapore
AP009,AP013,6,1152,575462.0,76.83171766505099,20.166666666666668,RT00243,Ahmedabad,London,Ahmedabad → London
AP009,AP014,5,1129,399987.0,72.73846153846154,10.6,RT00244,Ahmedabad,New York,Ahmedabad → New York
AP009,AP015,6,1316,411703.0,83.56042581042581,66.66666666666667,RT00245,Ahmedabad,Los Angeles,Ahmedabad → Los Angeles
AP009,AP016,4,861,361709.0,70.11267436267437,66.25,RT00246,Ahmedabad,Doha,Ahmedabad → Doha
AP009,AP017,7,1470,570933.0,73.33666783666784,75.42857142857143,RT00247,Ahmedabad,Frankfurt,Ahmedabad → Frankfurt
AP009,AP018,7,1434,416731.0,69.26085026085026,7.285714285714286,RT00248,Ahmedabad,Sydney,Ahmedabad → Sydney
AP009,AP019,9,1678,544928.0,75.5236318569652,48.66666666666666,RT00249,Ahmedabad,Melbourne,Ahmedabad → Melbourne
AP009,AP020,4,731,195399.0,70.04355829355829,42.75,RT00250,Ahmedabad,Bangkok,Ahmedabad → Bangkok
AP009,AP021,5,1045,458252.0,78.66503126503126,26.2,RT00251,Ahmedabad,Kuala Lumpur,Ahmedabad → Kuala Lumpur
AP009,AP022,2,352,416731.0,73.54497354497354,11.0,RT00252,Ahmedabad,Hong Kong,Ahmedabad → Hong Kong
AP009,AP023,8,1436,441114.0,69.23733417483417,10.5,RT00253,Ahmedabad,Tokyo,Ahmedabad → Tokyo
AP009,AP024,2,376,150880.0,79.77084227084227,41.5,RT00254,Ahmedabad,Paris,Ahmedabad → Paris
AP009,AP025,4,747,261623.0,70.95232732732732,16.75,RT00255,Ahmedabad,Amsterdam,Ahmedabad → Amsterdam
AP009,AP026,7,1635,622239.0,76.94947909233623,48.42857142857143,RT00256,Ahmedabad,Toronto,Ahmedabad → Toronto
AP009,AP027,7,1339,608472.0,69.02421902421902,8.714285714285714,RT00257,Ahmedabad,Istanbul,Ahmedabad → Istanbul
AP009,AP028,10,2017,719985.0,71.34684954684954,6.4,RT00258,Ahmedabad,Abu Dhabi,Ahmedabad → Abu Dhabi
AP009,AP029,5,1162,594471.0,78.62885612885614,10.2,RT00259,Ahmedabad,Cape Town,Ahmedabad → Cape Town
AP009,AP030,2,344,165050.0,66.62776412776414,9.0,RT00260,Ahmedabad,Hahn,Ahmedabad → Hahn
AP010,AP001,8,1796,665512.0,76.02674133924134,35.375,RT00261,Goa,Chennai,Goa → Chennai
AP010,AP002,6,1108,197160.0,62.51554001554001,25.666666666666668,RT00262,Goa,Delhi,Goa → Delhi
AP010,AP003,6,1435,433153.0,78.62970662970663,33.833333333333336,RT00263,Goa,Mumbai,Goa → Mumbai
AP010,AP004,4,743,377688.0,58.97027047027047,36.75,RT00264,Goa,Bengaluru,Goa → Bengaluru
AP010,AP005,5,915,226561.0,74.81755281755281,6.2,RT00265,Goa,Hyderabad,Goa → Hyderabad
AP010,AP006,6,1075,518908.0,71.36797795131129,5.666666666666667,RT00266,Goa,Kolkata,Goa → Kolkata
AP010,AP007,7,1715,733201.0,81.27072927072926,10.571428571428571,RT00267,Goa,Kochi,Goa → Kochi
AP010,AP008,6,1319,223389.0,76.90751699085031,37.333333333333336,RT00268,Goa,Pune,Goa → Pune
AP010,AP009,3,532,225302.0,74.64951098284432,16.666666666666668,RT00269,Goa,Ahmedabad,Goa → Ahmedabad
AP010,AP011,2,421,234306.0,88.47089947089947,0.5,RT00270,Goa,Dubai,Goa → Dubai
AP010,AP012,5,836,416731.0,69.47619047619048,48.6,RT00271,Goa,Singapore,Goa → Singapore
AP010,AP013,6,1306,586491.0,77.52821869488535,19.5,RT00272,Goa,London,Goa → London
AP010,AP014,4,864,462233.0,77.73345460845461,72.0,RT00273,Goa,New York,Goa → New York
AP010,AP015,5,963,420117.0,58.65656565656566,38.2,RT00274,Goa,Los Angeles,Goa → Los Angeles
AP010,AP016,5,1439,427372.0,84.88282828282829,7.8,RT00275,Goa,Doha,Goa → Doha
AP010,AP017,9,2208,850998.0,80.93613310279977,8.444444444444445,RT00276,Goa,Frankfurt,Goa → Frankfurt
AP010,AP018,7,1596,698300.0,82.31005416719702,43.0,RT00277,Goa,Sydney,Goa → Sydney
AP010,AP019,6,1509,490673.0,80.0983625983626,18.33333333333333,RT00278,Goa,Melbourne,Goa → Melbourne
AP010,AP020,4,741,351266.0,67.80982905982906,25.5,RT00279,Goa,Bangkok,Goa → Bangkok
AP010,AP021,3,503,244721.0,77.05312455312456,64.0,RT00280,Goa,Kuala Lumpur,Goa → Kuala Lumpur
AP010,AP022,9,1866,720579.0,73.43966693966694,38.22222222222222,RT00281,Goa,Hong Kong,Goa → Hong Kong
AP010,AP023,5,1036,452960.0,73.04781484781486,22.2,RT00282,Goa,Tokyo,Goa → Tokyo
AP010,AP024,7,1656,692822.0,73.7363755220898,11.428571428571429,RT00283,Goa,Paris,Goa → Paris
AP010,AP025,4,760,386950.0,58.23205023205023,28.5,RT00284,Goa,Amsterdam,Goa → Amsterdam
AP010,AP026,2,552,295764.0,76.23426573426573,3.0,RT00285,Goa,Toronto,Goa → Toronto
AP010,AP027,6,732,225810.0,58.58225108225109,31.0,RT00286,Goa,Istanbul,Goa → Istanbul
AP010,AP028,4,801,280666.0,78.43943781443781,49.5,RT00287,Goa,Abu Dhabi,Goa → Abu Dhabi
AP010,AP029,3,610,255757.0,76.36942070275404,11.333333333333334,RT00288,Goa,Cape Town,Goa → Cape Town
AP010,AP030,5,1323,484173.0,85.8105131105131,34.4,RT00289,Goa,Hahn,Goa → Hahn
AP011,AP001,8,1507,566138.0,66.75940288440289,27.375,RT00290,Dubai,Chennai,Dubai → Chennai
AP011,AP002,7,1697,376242.0,79.02308802308802,20.428571428571427,RT00291,Dubai,Delhi,Dubai → Delhi
AP011,AP003,6,991,461063.0,69.12002812002812,20.5,RT00292,Dubai,Mumbai,Dubai → Mumbai
AP011,AP004,6,1205,362000.0,79.81922398589064,9.666666666666666,RT00293,Dubai,Bengaluru,Dubai → Bengaluru
AP011,AP005,5,884,416731.0,72.9975143975144,4.8,RT00294,Dubai,Hyderabad,Dubai → Hyderabad
AP011,AP006,5,1077,416731.0,80.95392755392756,6.4,RT00295,Dubai,Kolkata,Dubai → Kolkata
AP011,AP007,6,1282,397638.0,76.00798875798876,50.333333333333336,RT00296,Dubai,Kochi,Dubai → Kochi
AP011,AP008,7,1174,474455.0,73.85479356907929,34.0,RT00297,Dubai,Pune,Dubai → Pune
AP011,AP009,7,1546,671395.0,79.0067235067235,13.428571428571429,RT00298,Dubai,Ahmedabad,Dubai → Ahmedabad
AP011,AP010,2,262,73838.0,71.13756613756614,6.5,RT00299,Dubai,Goa,Dubai → Goa
AP011,AP012,7,1362,725241.0,73.00743322171893,15.428571428571429,RT00300,Dubai,Singapore,Dubai → Singapore
AP011,AP013,6,1272,568996.0,71.88966588966589,8.0,RT00301,Dubai,London,Dubai → London
AP011,AP014,7,1421,673121.0,73.98067548067549,6.714285714285714,RT00302,Dubai,New York,Dubai → New York
AP011,AP015,5,914,388519.0,66.88774378774379,22.4,RT00303,Dubai,Los Angeles,Dubai → Los Angeles
AP011,AP016,4,839,224131.0,72.30286192786193,5.75,RT00304,Dubai,Doha,Dubai → Doha
AP011,AP017,8,1682,628040.0,72.74516743266743,23.25,RT00305,Dubai,Frankfurt,Dubai → Frankfurt
AP011,AP018,3,591,298213.0,60.80967330967332,7.666666666666667,RT00306,Dubai,Sydney,Dubai → Sydney
AP011,AP019,7,1517,543149.0,72.28166506737935,30.285714285714285,RT00307,Dubai,Melbourne,Dubai → Melbourne
AP011,AP020,2,443,135024.0,85.95454545454545,8.0,RT00308,Dubai,Bangkok,Dubai → Bangkok
AP011,AP021,8,1508,539858.0,74.14784996034996,11.25,RT00309,Dubai,Kuala Lumpur,Dubai → Kuala Lumpur
AP011,AP022,6,1122,485498.0,64.37869337869337,10.333333333333334,RT00310,Dubai,Hong Kong,Dubai → Hong Kong
AP011,AP023,4,899,299609.0,83.61363636363636,22.2,RT00311,Dubai,Tokyo,Dubai → Tokyo
AP011,AP024,5,880,280246.0,62.655547155547154,9.0,RT00312,Dubai,Paris,Dubai → Paris
AP011,AP025,2,521,234030.0,86.83333333333334,10.5,RT00313,Dubai,Amsterdam,Dubai → Amsterdam
AP011,AP026,5,1274,620285.0,84.9038073038073,41.0,RT00314,Dubai,Toronto,Dubai → Toronto
AP011,AP027,6,1190,329011.0,72.98464498464499,31.0,RT00315,Dubai,Istanbul,Dubai → Istanbul
AP011,AP028,6,1431,418229.0,80.73569023569024,22.5,RT00316,Dubai,Abu Dhabi,Dubai → Abu Dhabi
AP011,AP029,4,673,299836.0,62.91625966625966,53.5,RT00317,Dubai,Cape Town,Dubai → Cape Town
AP011,AP030,5,1091,382994.0,78.43307923307923,29.2,RT00318,Dubai,Hahn,Dubai → Hahn
AP012,AP001,5,641,289918.0,55.52376512376512,4.4,RT00319,Singapore,Chennai,Singapore → Chennai
AP012,AP002,6,1178,534960.0,67.57762524429191,5.5,RT00320,Singapore,Delhi,Singapore → Delhi
AP012,AP003,3,818,275756.0,86.0880110880111,59.0,RT00321,Singapore,Mumbai,Singapore → Mumbai
AP012,AP004,7,1504,574402.0,72.62782862782863,6.428571428571429,RT00322,Singapore,Bengaluru,Singapore → Bengaluru
AP012,AP005,5,1002,294342.0,73.36758836758835,9.4,RT00323,Singapore,Hyderabad,Singapore → Hyderabad
AP012,AP006,5,1184,495276.0,71.36783216783218,44.4,RT00324,Singapore,Kolkata,Singapore → Kolkata
AP012,AP007,4,662,213534.0,66.55709143209143,11.0,RT00325,Singapore,Kochi,Singapore → Kochi
AP012,AP008,6,1190,632938.0,72.94583952917286,30.0,RT00326,Singapore,Pune,Singapore → Pune
AP012,AP009,4,968,320574.0,74.81755281755281,29.0,RT00327,Singapore,Ahmedabad,Singapore → Ahmedabad
AP012,AP010,7,1318,700264.0,72.70068262925405,18.285714285714285,RT00328,Singapore,Goa,Singapore → Goa
AP012,AP011,5,1155,534926.0,80.2063714063714,34.4,RT00329,Singapore,Dubai,Singapore → Dubai
AP012,AP013,6,1321,428092.0,77.45436278769613,41.333333333333336,RT00330,Singapore,London,Singapore → London
AP012,AP014,8,1755,592080.0,77.19546194546194,27.625,RT00331,Singapore,New York,Singapore → New York
AP012,AP015,6,914,407025.0,66.21448829782163,24.33333333333333,RT00332,Singapore,Los Angeles,Singapore → Los Angeles
AP012,AP016,4,932,212813.0,78.28048628048629,7.5,RT00333,Singapore,Doha,Singapore → Doha
AP012,AP017,10,2145,943233.0,72.16781011781012,47.4,RT00334,Singapore,Frankfurt,Singapore → Frankfurt
AP012,AP018,4,996,347232.0,79.6474358974359,21.0,RT00335,Singapore,Sydney,Singapore → Sydney
AP012,AP019,5,1254,434874.0,79.74170274170274,8.6,RT00336,Singapore,Melbourne,Singapore → Melbourne
AP012,AP020,9,2152,762427.0,79.19318202651536,43.77777777777778,RT00337,Singapore,Bangkok,Singapore → Bangkok
AP012,AP021,12,2688,1128709.0,78.50351358684692,29.33333333333333,RT00338,Singapore,Kuala Lumpur,Singapore → Kuala Lumpur
AP012,AP022,8,1903,564640.0,85.11418105168104,30.75,RT00339,Singapore,Hong Kong,Singapore → Hong Kong
AP012,AP023,6,1096,291488.0,73.35690235690235,34.5,RT00340,Singapore,Tokyo,Singapore → Tokyo
AP012,AP024,8,1386,551460.0,68.26560895310895,42.25,RT00341,Singapore,Paris,Singapore → Paris
AP012,AP025,7,1644,609511.0,80.56189313332172,21.142857142857142,RT00342,Singapore,Amsterdam,Singapore → Amsterdam
AP012,AP026,7,1490,541492.0,76.41452770024198,14.0,RT00343,Singapore,Toronto,Singapore → Toronto
AP012,AP027,10,2015,597461.0,74.24515344515345,26.9,RT00344,Singapore,Istanbul,Singapore → Istanbul
AP012,AP028,10,2146,864205.0,72.63375098375099,23.6,RT00345,Singapore,Abu Dhabi,Singapore → Abu Dhabi
AP012,AP029,3,584,143117.0,73.0984720984721,23.666666666666668,RT00346,Singapore,Cape Town,Singapore → Cape Town
AP012,AP030,7,1754,643509.0,81.28616278616279,41.0,RT00347,Singapore,Hahn,Singapore → Hahn
AP013,AP001,9,1737,608719.0,69.61886711886712,15.22222222222222,RT00348,London,Chennai,London → Chennai
AP013,AP002,8,1612,522500.0,71.81895881895882,36.25,RT00349,London,Delhi,London → Delhi
AP013,AP003,5,788,206212.0,62.41646191646191,17.0,RT00350,London,Mumbai,London → Mumbai
AP013,AP004,4,842,353258.0,81.81349206349206,18.5,RT00351,London,Bengaluru,London → Bengaluru
AP013,AP005,9,2295,834982.0,80.37457620790954,21.11111111111111,RT00352,London,Hyderabad,London → Hyderabad
AP013,AP006,8,1851,524958.0,72.82698607698607,40.625,RT00353,London,Kolkata,London → Kolkata
AP013,AP007,4,692,173879.0,66.15127627627628,45.75,RT00354,London,Kochi,London → Kochi
AP013,AP008,4,771,318738.0,75.67267754767755,32.25,RT00355,London,Pune,London → Pune
AP013,AP009,4,914,275990.0,82.94444444444444,14.25,RT00356,London,Ahmedabad,London → Ahmedabad
AP013,AP010,5,1004,456045.0,77.595115995116,7.6,RT00357,London,Goa,London → Goa
AP013,AP011,2,535,133557.0,82.3076923076923,7.5,RT00358,London,Dubai,London → Dubai
AP013,AP012,10,2297,675048.0,72.94770784770785,52.7,RT00359,London,Singapore,London → Singapore
AP013,AP014,6,1554,484441.0,84.02539602539603,26.0,RT00360,London,New York,London → New York
AP013,AP015,5,949,219887.0,68.08330928330929,39.2,RT00361,London,Los Angeles,London → Los Angeles
AP013,AP016,6,1189,595380.0,77.91486291486292,20.166666666666668,RT00362,London,Doha,London → Doha
AP013,AP017,6,1220,581745.0,81.98046398046398,22.666666666666668,RT00363,London,Frankfurt,London → Frankfurt
AP013,AP018,8,1336,494147.0,71.99284511784512,102.625,RT00364,London,Sydney,London → Sydney
AP013,AP019,8,1666,510864.0,72.02641340141341,49.5,RT00365,London,Melbourne,London → Melbourne
AP013,AP020,7,1479,478105.0,70.36597265168693,32.714285714285715,RT00366,London,Bangkok,London → Bangkok
AP013,AP021,10,2091,568005.0,74.87216512216511,25.7,RT00367,London,Kuala Lumpur,London → Kuala Lumpur
AP013,AP022,5,845,300325.0,64.04144144144144,15.4,RT00368,London,Hong Kong,London → Hong Kong
AP013,AP023,4,883,319929.0,80.73364598364599,37.75,RT00369,London,Tokyo,London → Tokyo
AP013,AP024,5,1190,296866.0,76.75190625190625,8.0,RT00370,London,Paris,London → Paris
AP013,AP025,4,614,112998.0,49.22979797979798,10.0,RT00371,London,Amsterdam,London → Amsterdam
AP013,AP026,9,2200,975596.0,79.55824228046451,21.33333333333333,RT00372,London,Toronto,London → Toronto
AP013,AP027,9,2227,896716.0,82.81306386861942,27.55555555555556,RT00373,London,Istanbul,London → Istanbul
AP013,AP028,8,1604,466126.0,74.81755281755281,23.75,RT00374,London,Abu Dhabi,London → Abu Dhabi
AP013,AP029,4,607,219834.0,50.858108108108105,7.75,RT00375,London,Cape Town,London → Cape Town
AP013,AP030,3,768,227332.0,87.07070707070709,8.333333333333334,RT00376,London,Hahn,London → Hahn
AP014,AP001,4,825,309318.0,71.68650793650794,76.5,RT00377,New York,Chennai,New York → Chennai
AP014,AP002,6,1639,544751.0,83.27934577934577,3.6666666666666665,RT00378,New York,Delhi,New York → Delhi
AP014,AP003,4,1066,365445.0,76.59961097461097,72.0,RT00379,New York,Mumbai,New York → Mumbai
AP014,AP004,8,1680,707011.0,70.752553002553,38.625,RT00380,New York,Bengaluru,New York → Bengaluru
AP014,AP005,6,1443,229669.0,77.14499081165748,13.166666666666666,RT00381,New York,Hyderabad,New York → Hyderabad
AP014,AP006,2,464,268096.0,75.95959595959596,12.5,RT00382,New York,Kolkata,New York → Kolkata
AP014,AP007,5,954,373217.0,72.85416975416976,40.0,RT00383,New York,Kochi,New York → Kochi
AP014,AP008,8,1960,773703.0,82.26553076553077,7.625,RT00384,New York,Pune,New York → Pune
AP014,AP009,1,237,129639.0,72.92307692307692,3.0,RT00385,New York,Ahmedabad,New York → Ahmedabad
AP014,AP010,4,847,384302.0,70.96839271839272,2.25,RT00386,New York,Goa,New York → Goa
AP014,AP011,4,1078,388898.0,81.74388374388374,40.0,RT00387,New York,Dubai,New York → Dubai
AP014,AP012,7,1643,468802.0,71.84841884841885,26.571428571428573,RT00388,New York,Singapore,New York → Singapore
AP014,AP013,8,1842,664484.0,85.43439787189787,14.375,RT00389,New York,London,New York → London
AP014,AP015,12,2189,668592.0,68.86693790860458,13.916666666666666,RT00390,New York,Los Angeles,New York → Los Angeles
AP014,AP016,9,2008,525643.0,75.68106445884224,7.444444444444445,RT00391,New York,Doha,New York → Doha
AP014,AP017,5,1098,434273.0,79.51618761618762,3.0,RT00392,New York,Frankfurt,New York → Frankfurt
AP014,AP018,5,1168,363908.0,83.95901875901876,3.0,RT00393,New York,Sydney,New York → Sydney
AP014,AP019,9,2025,687050.0,81.29657746324412,24.55555555555556,RT00394,New York,Melbourne,New York → Melbourne
AP014,AP020,7,1246,378675.0,76.2952646524075,26.714285714285715,RT00395,New York,Bangkok,New York → Bangkok
AP014,AP021,8,1617,522422.0,71.7453078078078,36.375,RT00396,New York,Kuala Lumpur,New York → Kuala Lumpur
AP014,AP022,5,1115,506599.0,78.29031109031109,11.8,RT00397,New York,Hong Kong,New York → Hong Kong
AP014,AP023,8,1840,500757.0,73.76262626262627,21.0,RT00398,New York,Tokyo,New York → Tokyo
AP014,AP024,4,957,293486.0,71.59561309561309,25.5,RT00399,New York,Paris,New York → Paris
AP014,AP025,5,1076,414109.0,65.1007287007287,4.8,RT00400,New York,Amsterdam,New York → Amsterdam
AP014,AP026,6,1307,411801.0,82.71256637923305,7.666666666666667,RT00401,New York,Toronto,New York → Toronto
AP014,AP027,5,1061,477267.0,74.81755281755281,41.8,RT00402,New York,Istanbul,New York → Istanbul
AP014,AP028,5,1331,416731.0,79.91673491673491,9.8,RT00403,New York,Abu Dhabi,New York → Abu Dhabi
AP014,AP029,6,929,324893.0,56.01170434503768,7.333333333333333,RT00404,New York,Cape Town,New York → Cape Town
AP014,AP030,4,722,154589.0,69.91001228501229,17.0,RT00405,New York,Hahn,New York → Hahn
AP015,AP001,5,1154,511944.0,73.71437451437451,38.4,RT00406,Los Angeles,Chennai,Los Angeles → Chennai
AP015,AP002,6,1207,287242.0,69.83013549680216,7.666666666666667,RT00407,Los Angeles,Delhi,Los Angeles → Delhi
AP015,AP003,3,537,105725.0,75.87029020362354,10.333333333333334,RT00408,Los Angeles,Mumbai,Los Angeles → Mumbai
AP015,AP004,3,543,104991.0,52.1055146055146,46.66666666666666,RT00409,Los Angeles,Bengaluru,Los Angeles → Bengaluru
AP015,AP005,10,1930,708548.0,74.81088741088742,18.9,RT00410,Los Angeles,Hyderabad,Los Angeles → Hyderabad
AP015,AP006,8,1665,484417.0,77.26721889221889,10.5,RT00411,Los Angeles,Kolkata,Los Angeles → Kolkata
AP015,AP007,7,1366,487841.0,74.09424480853053,18.142857142857142,RT00412,Los Angeles,Kochi,Los Angeles → Kochi
AP015,AP008,10,1897,611843.0,75.89672269672269,24.0,RT00413,Los Angeles,Pune,Los Angeles → Pune
AP015,AP009,2,360,56106.0,81.81818181818181,53.0,RT00414,Los Angeles,Ahmedabad,Los Angeles → Ahmedabad
AP015,AP010,9,1734,632128.0,65.61578889356667,39.66666666666666,RT00415,Los Angeles,Goa,Los Angeles → Goa
AP015,AP011,9,2032,646558.0,76.50018705574261,47.22222222222222,RT00416,Los Angeles,Dubai,Los Angeles → Dubai
AP015,AP012,9,1702,465262.0,74.81465037020592,49.0,RT00417,Los Angeles,Singapore,Los Angeles → Singapore
AP015,AP013,4,819,356180.0,67.377079002079,11.75,RT00418,Los Angeles,London,Los Angeles → London
AP015,AP014,6,1125,455649.0,70.25202575202576,35.333333333333336,RT00419,Los Angeles,New York,Los Angeles → New York
AP015,AP016,4,724,251415.0,69.46322196322197,19.0,RT00420,Los Angeles,Doha,Los Angeles → Doha
AP015,AP017,7,1365,557491.0,66.53987011129868,29.0,RT00421,Los Angeles,Frankfurt,Los Angeles → Frankfurt
AP015,AP018,8,1677,652597.0,79.6324555074555,37.625,RT00422,Los Angeles,Sydney,Los Angeles → Sydney
AP015,AP019,5,825,250367.0,67.61250601250602,27.2,RT00423,Los Angeles,Melbourne,Los Angeles → Melbourne
AP015,AP020,7,1547,665410.0,76.32642489785347,35.285714285714285,RT00424,Los Angeles,Bangkok,Los Angeles → Bangkok
AP015,AP021,3,791,289243.0,77.3114058114058,3.6666666666666665,RT00425,Los Angeles,Kuala Lumpur,Los Angeles → Kuala Lumpur
AP015,AP022,4,684,146177.0,68.9472101972102,7.75,RT00426,Los Angeles,Hong Kong,Los Angeles → Hong Kong
AP015,AP023,3,562,210127.0,81.67003367003367,45.66666666666666,RT00427,Los Angeles,Tokyo,Los Angeles → Tokyo
AP015,AP024,4,727,257818.0,74.81903331903332,49.25,RT00428,Los Angeles,Paris,Los Angeles → Paris
AP015,AP025,3,758,383375.0,79.47008547008546,29.0,RT00429,Los Angeles,Amsterdam,Los Angeles → Amsterdam
AP015,AP026,4,935,391263.0,70.86732711732711,17.25,RT00430,Los Angeles,Toronto,Los Angeles → Toronto
AP015,AP027,4,847,299558.0,76.53798116298115,88.25,RT00431,Los Angeles,Istanbul,Los Angeles → Istanbul
AP015,AP028,2,475,207060.0,75.55128205128204,8.0,RT00432,Los Angeles,Abu Dhabi,Los Angeles → Abu Dhabi
AP015,AP029,5,1075,459311.0,80.14684574684574,30.6,RT00433,Los Angeles,Cape Town,Los Angeles → Cape Town
AP015,AP030,5,1276,355702.0,71.37753207753208,6.2,RT00434,Los Angeles,Hahn,Los Angeles → Hahn
AP016,AP001,7,1299,510432.0,73.85254406682978,7.714285714285714,RT00435,Doha,Chennai,Doha → Chennai
AP016,AP002,5,1225,481199.0,76.27090027090028,8.6,RT00436,Doha,Delhi,Doha → Delhi
AP016,AP003,8,1059,304248.0,51.65226440226441,7.125,RT00437,Doha,Mumbai,Doha → Mumbai
AP016,AP004,12,2642,869958.0,73.30353255353255,34.583333333333336,RT00438,Doha,Bengaluru,Doha → Bengaluru
AP016,AP005,6,1476,673885.0,78.02502502502502,7.833333333333333,RT00439,Doha,Hyderabad,Doha → Hyderabad
AP016,AP006,6,1092,320114.0,75.29250679250679,10.166666666666666,RT00440,Doha,Kolkata,Doha → Kolkata
AP016,AP007,7,1943,792043.0,78.82650682650683,14.285714285714286,RT00441,Doha,Kochi,Doha → Kochi
AP016,AP008,4,820,256220.0,69.21032671032671,8.0,RT00442,Doha,Pune,Doha → Pune
AP016,AP009,8,1666,458981.0,68.41055034805035,36.375,RT00443,Doha,Ahmedabad,Doha → Ahmedabad
AP016,AP010,8,1732,509968.0,75.20284914034914,6.125,RT00444,Doha,Goa,Doha → Goa
AP016,AP011,9,1771,574748.0,68.9935130490686,5.222222222222222,RT00445,Doha,Dubai,Doha → Dubai
AP016,AP012,7,1394,543799.0,71.37907066478495,7.285714285714286,RT00446,Doha,Singapore,Doha → Singapore
AP016,AP013,6,1191,416731.0,73.21740605073938,7.333333333333333,RT00447,Doha,London,Doha → London
AP016,AP014,6,1168,386038.0,71.41222357889025,29.33333333333333,RT00448,Doha,New York,Doha → New York
AP016,AP015,7,1714,531322.0,70.84582084582084,9.285714285714286,RT00449,Doha,Los Angeles,Doha → Los Angeles
AP016,AP017,5,870,273950.0,72.73131313131313,47.0,RT00450,Doha,Frankfurt,Doha → Frankfurt
AP016,AP018,4,704,205828.0,52.37001774501775,44.25,RT00451,Doha,Sydney,Doha → Sydney
AP016,AP019,4,1084,330883.0,76.55128205128206,60.25,RT00452,Doha,Melbourne,Doha → Melbourne
AP016,AP020,1,280,119000.0,86.15384615384616,12.0,RT00453,Doha,Bangkok,Doha → Bangkok
AP016,AP021,7,1238,471880.0,67.0742907885765,19.857142857142858,RT00454,Doha,Kuala Lumpur,Doha → Kuala Lumpur
AP016,AP022,6,1049,318342.0,59.70940170940171,23.83333333333333,RT00455,Doha,Hong Kong,Doha → Hong Kong
AP016,AP023,5,1033,257699.0,72.65117845117845,38.6,RT00456,Doha,Tokyo,Doha → Tokyo
AP016,AP024,2,385,39313.0,78.85885885885887,48.0,RT00457,Doha,Paris,Doha → Paris
AP016,AP025,8,1676,643847.0,69.71318958818959,20.75,RT00458,Doha,Amsterdam,Doha → Amsterdam
AP016,AP026,5,1107,492936.0,86.82481052481053,22.8,RT00459,Doha,Toronto,Doha → Toronto
AP016,AP027,7,1545,521609.0,77.47094647094647,27.857142857142858,RT00460,Doha,Istanbul,Doha → Istanbul
AP016,AP028,8,1616,702612.0,63.86274255024255,16.125,RT00461,Doha,Abu Dhabi,Doha → Abu Dhabi
AP016,AP029,6,1141,261463.0,83.61046977713644,29.0,RT00462,Doha,Cape Town,Doha → Cape Town
AP016,AP030,4,686,235707.0,58.11050986050986,7.25,RT00463,Doha,Hahn,Doha → Hahn
AP017,AP001,7,1448,589145.0,74.59700888272316,21.714285714285715,RT00464,Frankfurt,Chennai,Frankfurt → Chennai
AP017,AP002,3,551,215107.0,57.87179487179487,8.333333333333334,RT00465,Frankfurt,Delhi,Frankfurt → Delhi
AP017,AP003,3,682,102494.0,76.50600600600602,6.333333333333333,RT00466,Frankfurt,Mumbai,Frankfurt → Mumbai
AP017,AP004,5,1305,468759.0,76.68158508158508,10.0,RT00467,Frankfurt,Bengaluru,Frankfurt → Bengaluru
AP017,AP005,7,1314,542705.0,72.21928607642893,30.0,RT00468,Frankfurt,Hyderabad,Frankfurt → Hyderabad
AP017,AP006,4,779,208547.0,71.49382211882212,7.5,RT00469,Frankfurt,Kolkata,Frankfurt → Kolkata
AP017,AP007,7,1483,624875.0,71.81165574022717,8.857142857142858,RT00470,Frankfurt,Kochi,Frankfurt → Kochi
AP017,AP008,9,2099,838876.0,81.49674277452056,6.888888888888889,RT00471,Frankfurt,Pune,Frankfurt → Pune
AP017,AP009,8,1518,424940.0,76.14973914973915,18.625,RT00472,Frankfurt,Ahmedabad,Frankfurt → Ahmedabad
AP017,AP010,5,1235,483802.0,87.77405587405588,11.2,RT00473,Frankfurt,Goa,Frankfurt → Goa
AP017,AP011,3,676,205088.0,82.47008547008546,10.333333333333334,RT00474,Frankfurt,Dubai,Frankfurt → Dubai
AP017,AP012,5,1186,317161.0,74.86822066822067,6.6,RT00475,Frankfurt,Singapore,Frankfurt → Singapore
AP017,AP013,5,809,212066.0,66.95726495726495,8.8,RT00476,Frankfurt,London,Frankfurt → London
AP017,AP014,7,1371,584740.0,68.23286923286923,4.714285714285714,RT00477,Frankfurt,New York,Frankfurt → New York
